BOTTLE,20170821ESSSTAGVD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Version: ODV WOCE WHP BOTTLE Implementation V0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Creator: gertvd@stanford.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#CreateTime: 2017-08-21T10:47:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Software: Ocean Data View 4.7.8 - 64 bit (Mac OS X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Source: /Users/gertvd/Documents/1Projects/SubIce/ODV/SUBICE_hi_no3.odv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#SourceLastModified: 2016-12-16T13:29:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DataField: GeneralField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DataType: GeneralType,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,BTLDPTH,BTLDPTH_FLAG_W,CHLORA,CHLORA_FLAG_W,CHLORA_STDEV,CHLORA_STDEV_FLAG_W,PPHYTIN,PPHYTIN_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,NH4,NH4_FLAG_W,PHSPHT,PHSPHT_FLAG_W,SILCAT,SILCAT_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,FLUOR,FLUOR_FLAG_W,XMISS,XMISS_FLAG_W,SALT,SALT_FLAG_W
CC_32H12014051,      , 01801,  1,     77,     11,2,20140518,1755,70.69,-166.37,42,2.4,2,2.4,2,0.53,6,0.04,2,0.18,6,15.79,2,0.19,2,1.83,2,1.97,2,48.8,2,-999,9,-999,9,-1.7375,2,32.7533,2,0.0672,2,77.0766,2,-999,9
CC_32H12014051,      , 01801,  1,   -999,     10,2,20140518,1755,70.69,-166.37,42,5.3,2,5.27,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7373,2,32.7532,2,0.0707,2,76.98,2,-999,9
CC_32H12014051,      , 01801,  1,     78,      9,2,20140518,1755,70.69,-166.37,42,5.3,2,5.273,2,0.62,6,0.05,2,0.18,6,15.87,2,0.19,2,1.87,2,1.97,2,48.8,2,-999,9,-999,9,-1.7388,2,32.7535,2,0.0702,2,76.9795,2,-999,9
CC_32H12014051,      , 01801,  1,   -999,      8,2,20140518,1755,70.69,-166.37,42,10.2,2,10.101,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7405,2,32.7534,2,0.0788,2,76.9852,2,-999,9
CC_32H12014051,      , 01801,  1,     79,      7,2,20140518,1755,70.69,-166.37,42,10.2,2,10.116,2,0.53,6,0.01,2,0.18,6,15.81,2,0.19,2,1.89,2,1.95,2,48.9,2,-999,9,-999,9,-1.7423,2,32.7532,2,0.0715,2,76.9957,2,-999,9
CC_32H12014051,      , 01801,  1,   -999,      6,2,20140518,1755,70.69,-166.37,42,25.7,2,25.441,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7446,2,32.7649,2,0.078,2,76.8574,2,-999,9
CC_32H12014051,      , 01801,  1,   -999,      5,2,20140518,1755,70.69,-166.37,42,25.7,2,25.446,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7446,2,32.7646,2,0.076,2,76.7331,2,-999,9
CC_32H12014051,      , 01801,  1,   -999,      4,2,20140518,1755,70.69,-166.37,42,25.7,2,25.448,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7447,2,32.7641,2,0.0777,2,76.8067,2,-999,9
CC_32H12014051,      , 01801,  1,     80,      3,2,20140518,1755,70.69,-166.37,42,25.7,2,25.451,2,0.5,6,0.09,2,0.29,6,16,2,0.2,2,1.91,2,1.96,2,48.9,2,-999,9,-999,9,-1.7445,2,32.7647,2,0.0798,2,76.7138,2,32.784,2
CC_32H12014051,      , 01801,  1,   -999,      2,2,20140518,1755,70.69,-166.37,42,38.9,2,38.547,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7645,2,32.9081,2,0.074,2,71.9198,2,-999,9
CC_32H12014051,      , 01801,  1,     81,      1,2,20140518,1755,70.69,-166.37,42,38.9,2,38.551,2,0.53,6,0.01,2,0.21,6,16.02,2,0.23,2,1.97,2,1.96,2,48.8,2,-999,9,-999,9,-1.7645,2,32.9082,2,0.0749,2,71.9553,2,32.857,2
CC_32H12014051,      , 01901,  1,     82,     12,2,20140518,2353,70.71,-166.27,42,2.6,2,2.583,2,0.5,6,0.07,2,0.14,6,-999,9,-999,9,-999,9,-999,9,-999,9,5.159,3,0.746,3,-1.7276,2,32.7498,2,0.0659,2,76.9043,2,-999,9
CC_32H12014051,      , 01901,  1,   -999,     11,2,20140518,2353,70.71,-166.27,42,2.6,2,2.586,2,-999,9,-999,9,-999,9,15.74,2,0.18,2,1.42,2,1.92,2,49.4,2,-999,9,-999,9,-1.7274,2,32.7498,2,0.0666,2,77.0129,2,-999,9
CC_32H12014051,      , 01901,  1,   -999,     10,2,20140518,2353,70.71,-166.27,42,5.1,2,5.027,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7236,2,32.7474,2,0.069,2,77.134,2,-999,9
CC_32H12014051,      , 01901,  1,     83,      9,2,20140518,2353,70.71,-166.27,42,5.1,2,5.033,2,0.42,6,0.03,2,0.17,6,15.82,2,0.18,2,1.43,2,1.9,2,49.5,2,5.17,2,0.571,2,-1.7189,2,32.7443,2,0.0664,2,77.135,2,-999,9
CC_32H12014051,      , 01901,  1,     84,      8,2,20140518,2353,70.71,-166.27,42,10.5,2,10.398,2,0.46,6,0.03,2,0.17,6,-999,9,-999,9,-999,9,-999,9,-999,9,4.237,2,0.607,2,-1.7275,2,32.7483,2,0.0748,2,77.0411,2,-999,9
CC_32H12014051,      , 01901,  1,   -999,      7,2,20140518,2353,70.71,-166.27,42,10.5,2,10.402,2,-999,9,-999,9,-999,9,15.62,2,0.19,2,1.45,2,1.91,2,49.1,2,-999,9,-999,9,-1.7276,2,32.7476,2,0.0722,2,76.932,2,32.772,2
CC_32H12014051,      , 01901,  1,   -999,      6,2,20140518,2353,70.71,-166.27,42,10.5,2,10.406,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7269,2,32.7477,2,0.0716,2,77.1084,2,-999,9
CC_32H12014051,      , 01901,  1,   -999,      5,2,20140518,2353,70.71,-166.27,42,10.5,2,10.407,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7302,2,32.7517,2,0.0767,2,77.134,2,-999,9
CC_32H12014051,      , 01901,  1,     85,      3,2,20140518,2353,70.71,-166.27,42,25.5,2,25.213,2,0.48,6,0.01,2,0.22,6,15.84,2,0.25,2,1.51,2,1.92,2,48.6,2,4.911,2,0.636,2,-1.7581,2,32.8353,2,0.0806,2,74.6944,2,-999,9
CC_32H12014051,      , 01901,  1,   -999,      4,2,20140518,2353,70.71,-166.27,42,25.5,2,25.214,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7581,2,32.8356,2,0.0819,2,74.8557,2,-999,9
CC_32H12014051,      , 01901,  1,   -999,      2,2,20140518,2353,70.71,-166.27,42,39.2,2,38.793,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7602,2,32.8805,2,0.0799,2,72.1829,2,-999,9
CC_32H12014051,      , 01901,  1,     86,      1,2,20140518,2353,70.71,-166.27,42,39.2,2,38.798,2,0.5,6,0.03,2,0.23,6,15.84,2,0.25,2,1.51,2,1.93,2,48.8,2,6.357,2,0.732,2,-1.7606,2,32.8805,2,0.078,2,71.948,2,32.884,2
CC_32H12014051,      , 02001,  1,   -999,     12,2,20140519,152,70.7,-166.15,43,2.3,2,2.282,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7405,2,32.7435,2,0.0686,2,76.3271,2,-999,9
CC_32H12014051,      , 02001,  1,     87,     11,2,20140519,152,70.7,-166.15,43,2.3,2,2.284,2,0.63,6,0.13,2,0.16,6,15.67,2,0.18,2,1.47,2,1.94,2,49.2,2,-999,9,-999,9,-1.7404,2,32.7435,2,0.067,2,76.361,2,-999,9
CC_32H12014051,      , 02001,  1,     88,      9,2,20140519,152,70.7,-166.15,43,5.4,2,5.327,2,0.6,6,0.03,2,0.18,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7405,2,32.7434,2,0.0778,2,76.2326,2,-999,9
CC_32H12014051,      , 02001,  1,   -999,     10,2,20140519,152,70.7,-166.15,43,5.4,2,5.327,2,-999,9,-999,9,-999,9,15.75,2,0.18,2,1.48,2,1.93,2,48.9,2,-999,9,-999,9,-1.7405,2,32.7434,2,0.071,2,76.0844,2,-999,9
CC_32H12014051,      , 02001,  1,   -999,      6,2,20140519,152,70.7,-166.15,43,10.7,2,10.559,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7425,2,32.7439,2,0.0945,2,76.3813,2,-999,9
CC_32H12014051,      , 02001,  1,   -999,      8,2,20140519,152,70.7,-166.15,43,10.7,2,10.568,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.741,2,32.7435,2,0.0798,2,76.3386,2,-999,9
CC_32H12014051,      , 02001,  1,   -999,      5,2,20140519,152,70.7,-166.15,43,10.7,2,10.569,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7415,2,32.7436,2,0.084,2,76.361,2,-999,9
CC_32H12014051,      , 02001,  1,     89,      7,2,20140519,152,70.7,-166.15,43,10.7,2,10.576,2,0.64,6,0.02,2,0.22,6,15.69,2,0.19,2,1.48,2,1.9,2,49.1,2,-999,9,-999,9,-1.7419,2,32.7436,2,0.079,2,76.2832,2,32.756,2
CC_32H12014051,      , 02001,  1,     90,      3,2,20140519,152,70.7,-166.15,43,25.8,2,25.51,2,0.57,6,0.05,2,0.24,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7466,2,32.7712,2,0.0779,2,76.3908,2,-999,9
CC_32H12014051,      , 02001,  1,   -999,      4,2,20140519,152,70.7,-166.15,43,25.8,2,25.514,2,-999,9,-999,9,-999,9,15.59,2,0.22,2,1.52,2,1.89,2,48.5,2,-999,9,-999,9,-1.7474,2,32.7752,2,0.0775,2,75.9335,2,-999,9
CC_32H12014051,      , 02001,  1,   -999,      2,2,20140519,152,70.7,-166.15,43,40,2,39.629,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7622,2,32.8555,2,0.0735,2,71.8159,2,-999,9
CC_32H12014051,      , 02001,  1,     91,      1,2,20140519,152,70.7,-166.15,43,40,2,39.636,2,0.56,6,0.05,2,0.27,6,15.6,2,0.25,2,1.56,2,1.89,2,48.4,2,-999,9,-999,9,-1.7623,2,32.8555,2,0.0807,2,71.9496,2,32.858,2
CC_32H12014051,      , 02101,  1,   -999,     11,2,20140519,320,70.7,-165.85,43,3,2,2.98,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.765,2,32.7452,2,0.0669,2,77.6716,2,-999,9
CC_32H12014051,      , 02101,  1,     92,     10,2,20140519,320,70.7,-165.85,43,3,2,2.984,2,0.48,6,0.09,2,0.19,6,15.63,2,0.18,2,1.6,2,1.89,2,49.2,2,-999,9,-999,9,-1.764,2,32.7451,2,0.0685,2,77.7316,2,-999,9
CC_32H12014051,      , 02101,  1,     93,      8,2,20140519,320,70.7,-165.85,43,5.4,2,5.297,2,0.57,6,0.07,2,0.22,6,15.63,2,0.17,2,1.55,2,1.89,2,49.2,2,-999,9,-999,9,-1.7671,2,32.745,2,0.0692,2,77.6058,2,-999,9
CC_32H12014051,      , 02101,  1,   -999,      9,2,20140519,320,70.7,-165.85,43,5.4,2,5.302,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7666,2,32.745,2,0.0724,2,77.5427,2,-999,9
CC_32H12014051,      , 02101,  1,   -999,      6,2,20140519,320,70.7,-165.85,43,10.6,2,10.445,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7688,2,32.7457,2,0.0745,2,77.6711,2,-999,9
CC_32H12014051,      , 02101,  1,     94,      5,2,20140519,320,70.7,-165.85,43,10.6,2,10.462,2,0.58,6,0.04,2,0.21,6,15.64,2,0.18,2,1.59,2,1.89,2,49,2,-999,9,-999,9,-1.768,2,32.7457,2,0.0732,2,77.5531,2,32.753,2
CC_32H12014051,      , 02101,  1,   -999,      7,2,20140519,320,70.7,-165.85,43,10.6,2,10.477,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7692,2,32.7454,2,0.0709,2,77.5891,2,-999,9
CC_32H12014051,      , 02101,  1,     95,      3,2,20140519,320,70.7,-165.85,43,25.5,2,25.281,2,0.56,6,0.03,2,0.24,6,15.68,2,0.19,2,1.56,2,1.9,2,48.8,2,-999,9,-999,9,-1.7681,2,32.7501,2,0.0743,2,77.3553,2,-999,9
CC_32H12014051,      , 02101,  1,   -999,      4,2,20140519,320,70.7,-165.85,43,25.6,2,25.362,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.768,2,32.7507,2,0.0752,2,77.3626,2,-999,9
CC_32H12014051,      , 02101,  1,     96,      1,2,20140519,320,70.7,-165.85,43,40.2,2,39.801,2,0.57,6,0.11,2,0.31,6,15.33,2,0.25,2,1.59,2,1.87,2,48.2,2,-999,9,-999,9,-1.7632,2,32.8261,2,0.0742,2,72.6683,2,32.826,2
CC_32H12014051,      , 02101,  1,   -999,      2,2,20140519,320,70.7,-165.85,43,40.3,2,39.838,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7634,2,32.826,2,0.0737,2,72.7168,2,-999,9
CC_32H12014051,      , 02201,  1,   -999,     12,2,20140519,457,70.7,-165.56,46,2.5,2,2.469,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7699,2,32.7527,2,0.0689,2,77.5917,2,-999,9
CC_32H12014051,      , 02201,  1,     97,     11,2,20140519,457,70.7,-165.56,46,2.5,2,2.474,2,0.52,6,0.06,2,0.22,6,15.58,2,0.18,2,1.58,2,1.9,2,49,2,5.165,2,0.677,2,-1.7694,2,32.7531,2,0.0717,2,77.4806,2,-999,9
CC_32H12014051,      , 02201,  1,   -999,     10,2,20140519,457,70.7,-165.56,46,5.7,2,5.658,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7699,2,32.7492,2,0.0719,2,77.2431,2,-999,9
CC_32H12014051,      , 02201,  1,     98,      9,2,20140519,457,70.7,-165.56,46,5.7,2,5.659,2,0.56,6,0.05,2,0.2,6,15.38,2,0.18,2,1.52,2,1.9,2,49,2,4.908,2,0.619,2,-1.7691,2,32.7476,2,0.0765,2,77.2248,2,-999,9
CC_32H12014051,      , 02201,  1,   -999,      8,2,20140519,457,70.7,-165.56,46,10.6,2,10.472,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7703,2,32.7503,2,0.0791,2,77.4592,2,-999,9
CC_32H12014051,      , 02201,  1,     99,      7,2,20140519,457,70.7,-165.56,46,10.6,2,10.474,2,0.55,6,0.04,2,0.22,6,15.28,2,0.18,2,1.5,2,1.89,2,49,2,4.787,2,0.652,2,-1.7709,2,32.7508,2,0.078,2,77.9628,2,32.758,2
CC_32H12014051,      , 02201,  1,   -999,      6,2,20140519,457,70.7,-165.56,46,10.6,2,10.48,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7708,2,32.7512,2,0.0738,2,77.9696,2,-999,9
CC_32H12014051,      , 02201,  1,   -999,      5,2,20140519,457,70.7,-165.56,46,25.7,2,25.407,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7602,2,32.773,2,0.0775,2,76.9477,2,-999,9
CC_32H12014051,      , 02201,  1,    100,      4,2,20140519,457,70.7,-165.56,46,25.7,2,25.413,2,0.51,6,0.03,2,0.23,6,15.36,2,0.22,2,1.55,2,1.88,2,48.5,2,6.728,2,2.315,2,-1.7603,2,32.772,2,0.0776,2,76.861,2,-999,9
CC_32H12014051,      , 02201,  1,   -999,      2,2,20140519,457,70.7,-165.56,46,42.6,2,42.188,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.765,2,32.8277,2,0.0893,2,70.6139,2,-999,9
CC_32H12014051,      , 02201,  1,   -999,      3,2,20140519,457,70.7,-165.56,46,42.6,2,42.19,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7649,2,32.8278,2,0.0806,2,70.3869,2,-999,9
CC_32H12014051,      , 02201,  1,    101,      1,2,20140519,457,70.7,-165.56,46,42.6,2,42.197,2,0.72,6,0.01,2,0.29,6,15.19,2,0.26,2,1.58,2,1.87,2,48.1,2,6.771,2,0.912,2,-1.7653,2,32.8279,2,0.0816,2,70.474,2,32.832,2
CC_32H12014051,      , 02301,  1,    102,     12,2,20140519,733,70.62,-165.2,45,2.5,2,2.512,2,0.9,6,0.04,2,0.19,6,14.46,2,0.2,2,1.59,2,1.82,2,47.9,2,-999,9,-999,9,-1.7707,2,32.7338,2,0.0882,2,77.776,2,-999,9
CC_32H12014051,      , 02301,  1,    103,     11,2,20140519,733,70.62,-165.2,45,5.5,2,5.435,2,0.97,6,0.03,2,0.18,6,14.56,2,0.2,2,1.48,2,1.82,2,47.6,2,-999,9,-999,9,-1.7662,2,32.7332,2,0.0879,2,77.6575,2,-999,9
CC_32H12014051,      , 02301,  1,   -999,     10,2,20140519,733,70.62,-165.2,45,10.4,2,10.254,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7695,2,32.7343,2,0.0872,2,78.0015,2,-999,9
CC_32H12014051,      , 02301,  1,   -999,      9,2,20140519,733,70.62,-165.2,45,10.4,2,10.259,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7691,2,32.7339,2,0.0911,2,77.8543,2,-999,9
CC_32H12014051,      , 02301,  1,   -999,      8,2,20140519,733,70.62,-165.2,45,10.4,2,10.266,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7696,2,32.734,2,0.0891,2,77.8778,2,-999,9
CC_32H12014051,      , 02301,  1,   -999,      7,2,20140519,733,70.62,-165.2,45,10.4,2,10.269,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7701,2,32.7343,2,0.0865,2,77.8584,2,-999,9
CC_32H12014051,      , 02301,  1,   -999,      6,2,20140519,733,70.62,-165.2,45,10.4,2,10.275,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7696,2,32.7343,2,0.0866,2,77.7702,2,-999,9
CC_32H12014051,      , 02301,  1,   -999,      5,2,20140519,733,70.62,-165.2,45,10.4,2,10.279,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7703,2,32.7342,2,0.0872,2,77.9273,2,-999,9
CC_32H12014051,      , 02301,  1,   -999,      4,2,20140519,733,70.62,-165.2,45,10.4,2,10.282,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7699,2,32.7342,2,0.0965,2,77.6351,2,-999,9
CC_32H12014051,      , 02301,  1,    104,      3,2,20140519,733,70.62,-165.2,45,10.4,2,10.285,2,1.07,6,0.13,2,0.21,6,14.45,2,0.2,2,1.48,2,1.84,2,47.4,2,-999,9,-999,9,-1.7694,2,32.7348,2,0.0875,2,77.8736,2,32.743,2
CC_32H12014051,      , 02301,  1,    105,      2,2,20140519,733,70.62,-165.2,45,25.4,2,25.144,2,1.14,6,0.05,2,0.2,6,14.85,2,0.26,2,1.44,2,1.83,2,46.9,2,-999,9,-999,9,-1.7693,2,32.7352,2,0.0983,2,76.5353,2,-999,9
CC_32H12014051,      , 02301,  1,    106,      1,2,20140519,733,70.62,-165.2,45,42.2,2,41.725,2,1.15,6,0.07,2,0.25,6,14.73,2,0.28,2,1.41,2,1.84,2,46.7,2,-999,9,-999,9,-1.7681,2,32.8436,2,0.1025,2,72.0696,2,32.845,2
CC_32H12014051,      , 02401,  1,   -999,     12,2,20140519,1202,70.53,-164.88,46,2.6,2,2.604,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7818,2,32.7903,2,0.1342,2,78.9138,2,-999,9
CC_32H12014051,      , 02401,  1,    107,     11,2,20140519,1202,70.53,-164.88,46,2.6,2,2.613,2,2.34,6,0.02,2,0.43,6,-999,9,-999,9,-999,9,-999,9,-999,9,15.495,2,1.774,2,-1.7759,2,32.7899,2,0.1206,2,78.8397,2,-999,9
CC_32H12014051,      , 02401,  1,   -999,     10,2,20140519,1202,70.53,-164.88,46,2.6,2,2.615,2,-999,9,-999,9,-999,9,14.18,2,0.26,2,1.25,2,1.75,2,45.8,2,-999,9,-999,9,-1.7641,2,32.789,2,0.109,2,78.6716,2,-999,9
CC_32H12014051,      , 02401,  1,   -999,      9,2,20140519,1202,70.53,-164.88,46,5,2,4.963,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7725,2,32.7892,2,0.1481,2,78.9148,2,-999,9
CC_32H12014051,      , 02401,  1,    108,      8,2,20140519,1202,70.53,-164.88,46,5,2,4.971,2,2.42,6,0.3,2,0.31,6,14.14,2,0.26,2,1.23,2,1.76,2,45.8,2,8.791,2,1.529,2,-1.772,2,32.7891,2,0.2819,2,78.8345,2,-999,9
CC_32H12014051,      , 02401,  1,    109,      7,2,20140519,1202,70.53,-164.88,46,10.1,2,10.012,2,2.16,6,0.52,2,0.79,6,14.32,2,0.26,2,1.27,2,1.77,2,45.8,2,10.567,2,1.563,2,-1.7708,2,32.7888,2,0.1463,2,78.6032,2,-999,9
CC_32H12014051,      , 02401,  1,   -999,      6,2,20140519,1202,70.53,-164.88,46,10.1,2,10.019,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7712,2,32.7889,2,0.1465,2,78.7619,2,-999,9
CC_32H12014051,      , 02401,  1,   -999,      5,2,20140519,1202,70.53,-164.88,46,25.7,2,25.45,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7691,2,32.81,2,0.1048,2,78.9399,2,-999,9
CC_32H12014051,      , 02401,  1,    110,      4,2,20140519,1202,70.53,-164.88,46,25.7,2,25.455,2,1.49,6,0.17,2,0.59,6,14.5,2,0.28,2,1.26,2,1.79,2,46.5,2,7.172,2,1.241,2,-1.7692,2,32.8092,2,0.119,2,78.8454,2,32.849,2
CC_32H12014051,      , 02401,  1,   -999,      3,2,20140519,1202,70.53,-164.88,46,43.7,2,43.248,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7641,2,32.8442,2,0.1289,2,75.2894,2,-999,9
CC_32H12014051,      , 02401,  1,   -999,      2,2,20140519,1202,70.53,-164.88,46,43.7,2,43.253,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7654,2,32.8416,2,0.1059,2,75.2435,2,-999,9
CC_32H12014051,      , 02401,  1,    111,      1,2,20140519,1202,70.53,-164.88,46,43.7,2,43.264,2,1.81,6,0.34,2,0.13,6,14.83,2,0.29,2,1.33,2,1.84,2,46.2,2,8.381,2,1.252,2,-1.7653,2,32.8452,2,0.1119,2,74.3212,2,32.851,2
CC_32H12014051,      , 02501,  1,   -999,     12,2,20140519,1529,70.43,-164.59,46,2.9,2,2.865,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7693,2,32.8185,2,0.0864,2,79.6936,2,-999,9
CC_32H12014051,      , 02501,  1,   -999,     11,2,20140519,1529,70.43,-164.59,46,2.9,2,2.868,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7683,2,32.8185,2,0.1011,2,79.6842,2,-999,9
CC_32H12014051,      , 02501,  1,    112,     10,2,20140519,1529,70.43,-164.59,46,2.9,2,2.869,2,1.32,6,0.78,2,0.72,6,14.5,2,0.26,2,1.1,2,1.79,2,44.9,2,-999,9,-999,9,-1.7672,2,32.8185,2,0.1098,2,79.4879,2,-999,9
CC_32H12014051,      , 02501,  1,   -999,      9,2,20140519,1529,70.43,-164.59,46,5.1,2,5.088,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7677,2,32.8188,2,0.0956,2,79.6643,2,-999,9
CC_32H12014051,      , 02501,  1,    113,      8,2,20140519,1529,70.43,-164.59,46,5.1,2,5.092,2,1.23,6,0.06,2,0.31,6,14.51,2,0.26,2,1.07,2,1.78,2,44.5,2,-999,9,-999,9,-1.7663,2,32.8188,2,0.1038,2,79.4905,2,-999,9
CC_32H12014051,      , 02501,  1,   -999,      7,2,20140519,1529,70.43,-164.59,46,10.1,2,10.01,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7662,2,32.8202,2,0.0947,2,79.5725,2,-999,9
CC_32H12014051,      , 02501,  1,   -999,      6,2,20140519,1529,70.43,-164.59,46,10.1,2,10.017,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.766,2,32.8206,2,0.0937,2,79.4634,2,-999,9
CC_32H12014051,      , 02501,  1,    114,      5,2,20140519,1529,70.43,-164.59,46,10.1,2,10.02,2,1.28,6,0.18,2,0.29,6,14.7,2,0.26,2,1.12,2,1.8,2,45,2,-999,9,-999,9,-1.7669,2,32.8191,2,0.0973,2,79.406,2,-999,9
